etat,marque,annee,boite_vitesse,adresse,prix,image_link-src
D'occasion,BMW,2012,Automatique,Liberte 6,8500000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/744ab64ca47629562739e8a339e7920c/-/horizon-files-prod/ed/picture/q44nw59z/8a78f2ca5b373c20a32eacb1aa8c2fc051db5618.jpg
D'occasion,BMW,2013,Manuelle,Liberte 6,4500000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/db77d3335611ebf674f5a32da72cea59/-/horizon-files-prod/ed/picture/qrz8mrwg/0a9b785aec1f1683797c1f8a93c7c6eef47d8b18.jpg
Venant,Peugeot,2019,Automatique,Cité Damel,17000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/e1012e53992f4aabf8be713f77bacff0/-/horizon-files-prod/ed/picture/q44nw5gp/097919a4ff105d55e358944c7fd6ab9bd52f807f.jpg
D'occasion,Toyota,2014,Manuelle,Yoff,7500000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/74eb0629336b2f333cd249106e13ab20/-/horizon-files-prod/ed/picture/qde7m9g8/ffbd5ea725fe2c1c66ae03dc4dd1a6663e4be8a1.jpg
D'occasion,Mercedes-Benz,2003,Manuelle,Zac Mbao,4000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/7ed9afb9a0ae2aca16cc53875a4f384e/-/horizon-files-prod/ed/picture/q2j09kx6/67a8b2b06ba7ce6f0fd2c1c4f09173f09b0f2382.jpg
D'occasion,Ford,2013,Automatique,Colobane,2950000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/612286cae4c90ea343cc5cbe040efd01/-/horizon-files-prod/ed/picture/q2j09k66/f8ba74baeaa76d2f1cc64b0264234c81a5fb8a42.jpg
Venant,BMW,2015,Automatique,VDN,17500000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/21b22036ca40833c98c87f92f0211430/-/horizon-files-prod/ed/picture/q2j0gz6p/4ae91e9f692e64f45c55337061dd13f82605c45a.jpg
Venant,Ford,2020,Automatique,VDN,22500000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/a57c5f39e6b1018baf2985ba72d06d88/-/horizon-files-prod/ed/picture/qgqgvwzn/ebebf028702636dc0991d88ed1ce4d2473f15875.jpg
D'occasion,Hyundai,2015,Automatique,Dieuppeul,4800000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/b7ebb6cf23a4df8404114ac89fac91b3/-/horizon-files-prod/ed/picture/q0g7vkrw/8aef6e23a0f0da02d3c70ab7f25270ac71437a03.jpg
Réconditionné,Mitsubishi,2010,Non spécifié,Ouakam,9000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/683b7e01e7c7a1b9ede7f3fdd6f83301/-/horizon-files-prod/ed/picture/qrz8mr95/3454fc8d614ab57bf33ef0b8a89608d7e2489be6.jpg
Neuf,Ford,2015,Automatique,Mermoz,4900000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/a8cacbf7ae4bcec09f4e1c58f6f67b4e/-/horizon-files-prod/ed/picture/qv4w504m/f063ce2dfd4e32f36d132a0dfe9b82bb0eb7ec51.jpg
Venant,Renault,2017,Automatique,Sacré-cœur,7500000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/83f946316c5bcfc61387ceccbdd7f40e/-/horizon-files-prod/ed/picture/qgqw7mnk/4ed9afb42192b8b2f58a437e7db76b02ec020703.jpg
Venant,Hyundai,2014,Automatique,Mbour,5500000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/d229f9abe8c264127e55efee105e60d9/-/horizon-files-prod/ed/picture/qwep0rdg/a996bf45792c56b3ddce69a0fbf21478b37cdf05.jpg
Venant,Mazda,2017,Automatique,VDN,14500000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/f21166e33b49b47eec899a669e4bf4b6/-/horizon-files-prod/ed/picture/qm5grgkg/eb8fd8c7f21e7139ed790e5508edeb8052134d0d.jpg
Venant,Jeep,2017,Automatique,Sacré-cœur,12000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/660235c9c72aea7929693d08902f9a06/-/horizon-files-prod/ed/picture/q6xk8pvn/3d6331ff35f17903d37cd813fd2430f15424f05b.jpg
Venant,BMW,2016,Automatique,VDN,17000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/71bbea88f1ab8d037e81da68a0eb68ec/-/horizon-files-prod/ed/picture/qv4wvgmv/027f2df7d81ce9e54ffcb2df611d4446047ffd14.jpg
Venant,Dodge,2017,Automatique,Thiaroye,14900000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/ba57dd92717b62cf773f4bb5c7fca1bc/-/horizon-files-prod/ed/picture/q6xd2nmp/7515de6fa07e472833bd5d6db999d6e24d2daf7d.jpg
Venant,Kia,2016,Automatique,VDN,8900000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/404d2eec1cc904c4d1c0fc988d8c6993/-/horizon-files-prod/ed/picture/qngp875e/f2093980028686cc88d1559e7b63c4b8440eda44.jpg
Venant,Audi,2016,Automatique,VDN,6500000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/c84611bb1a0d2f91a9eee418f21f39b2/-/horizon-files-prod/ed/picture/qm5gq6mr/a61109ce9e911e0dc7270f4813dbdf6530b5fa39.jpg
Venant,Mazda,2017,Automatique,VDN,12000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/00b890b504408cb314bb9b3908263b52/-/horizon-files-prod/ed/picture/qde7m0e2/8e9ecf95b7863e7ee90d936da2f2877bacac429b.jpg
D'occasion,Renault,2018,Manuelle,Colobane,5900000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/5bd88c393e9649b4321a3986bfa3e968/-/horizon-files-prod/ed/picture/qxjpp5kw/cf6e83d011fc9d704aa047f4223316924bebaebf.jpg
Venant,Peugeot,2016,Manuelle,Liberte 6,6200000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/533706e9ba494d92b2262620fe5aa404/-/horizon-files-prod/ed/picture/q78wdd7x/219c67cc9395ef4a48d51d71235be44f36e0e763.jpg
Venant,Mazda,2017,Automatique,Liberte 6,7700000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/634d56c6b092e3e312ae6dfa529b394b/-/horizon-files-prod/ed/picture/q8v4dnn9/1c7e249d071c8552aaf91116e714046cb62c13b2.jpg
D'occasion,Nissan,2017,Automatique,Liberte 6,7000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/050012b04b16c707a5260b4a9cf4c5fb/-/horizon-files-prod/ed/picture/qj4q22x5/b3fb6411b01064822abdb24e292deeed75c8b111.jpg
Venant,Kia,2018,Automatique,Amitié,6850000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/045a0cd630811a0143ce86c9438b59bc/-/horizon-files-prod/ed/picture/qpdmr0w0/02289e5aa5805dd3cbd3c5f7f6abda92c816a599.jpg
Venant,Hyundai,2017,Automatique,Sicap Liberté,10500000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/5d5a5eff7d820cad50a6b74c8af2fbc6/-/horizon-files-prod/ed/picture/qv4wvgpv/2814ad40ac69c726f589c7f445dcfe0009d80dda.jpg
Venant,Ford,2019,Automatique,Sicap foire,15000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/7f5fff8e7f76219b3b50acffe55a33d7/-/horizon-files-prod/ed/picture/q6xd8nk6/0d09a37f4edbd972e82e6641ba73da345f212437.jpg
Venant,Hyundai,2016,Automatique,Sicap foire,11500000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/7c00a6bbe40524f3befad139225be26e/-/horizon-files-prod/ed/picture/qrz8mnv4/167e2e3498907cee2eae1fb320901b43e4fa4014.jpg
D'occasion,Ford,2018,Automatique,Mermoz,6000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/ce737837f2e7d36743a174a1f7b5d2a1/-/horizon-files-prod/ed/picture/qgqw7p9r/c1ed6db6f5facfe8f0c465434e789cea49e355cc.png
D'occasion,Mazda,2017,Automatique,Avenue Bourguiba,11500000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/1637b72191953b8181ae637658c70056/-/horizon-files-prod/ed/picture/qkr8vmwx/afe96075ceb0053b5559bc77cc078e213ffc0897.jpg
Venant,Hyundai,2017,Automatique,Avenue Bourguiba,10500000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/6a8e5b2ca9346b607616c4e5f4b80687/-/horizon-files-prod/ed/picture/qm5gp7m2/52e6a88b5ddc8ac2d6e79a12a35ddfcf44f9c72b.jpg
Venant,Peugeot,2018,Automatique,Grand-Dakar,14500000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/8f437cc1420fcce1841d349b9b7ee84a/-/horizon-files-prod/ed/picture/qq42x2dp/440525072a9c7ba7482db922c8d842ef78e48693.jpg
Venant,Hyundai,2021,Non spécifié,Grand-Dakar,9800000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/33ccd45ec4ed15636e01c58c462ec340/-/horizon-files-prod/ed/picture/qrz8m8qq/7f9cc695cba953e737789841b972ae94a0128cb1.jpg
Neuf,Peugeot,2019,Non spécifié,Avenue Bourguiba,17000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/1ce21c82ec36fd367d92d81fb52b46ae/-/horizon-files-prod/ed/picture/qj4q9pre/72bb6382f1baa516945f3251ba844dd81578b125.jpg
Venant,Jeep,2017,Automatique,Sacré-cœur,8900000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/4f9c30f7833007a86dc9823f7d4d1f12/-/horizon-files-prod/ed/picture/q44nw0nm/eaf1513801015c4c253a2c65ba531385593a100d.jpg
Venant,Lincoln,2016,Automatique,Ouest foire,8000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/d85179b0a7fa1b9e07024a4b28c7be2e/-/horizon-files-prod/ed/picture/qpdmr0mv/cb92664526c8cd87bcdf67f7dc7129926f4612b7.jpg
D'occasion,Ford,2019,Automatique,Yoff,11000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/529e36497670c9f4b246f2be7090f765/-/horizon-files-prod/ed/picture/q0g70v88/f6ed18bfe16a1aa19c2b8754fa39c5351fe0c9c4.jpg
Venant,Mazda,2016,Automatique,Sicap Liberté,9000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/78c230b07e7164840ce2fd95ac887e05/-/horizon-files-prod/ed/picture/qde7m095/220e1e61e363b09762391aba1ec8b66653e4672d.jpg
Venant,Toyota,2019,Automatique,Cité Damel,15000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/5d5fc6be2d9d9239da0c853017e1ff03/-/horizon-files-prod/ed/picture/qm5g4p99/a6c5be2301a84bf3295c87b4e3843a8e65e9ce3b.jpg
Neuf,Hyundai,2017,Automatique,Sicap foire,10000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/8d5d23f62faff55fb9ad2b4fed9d0472/-/horizon-files-prod/ed/picture/qwep0gnk/2ef63b45eb7f7c13c21a36b2a159eddca93533f3.jpg
D'occasion,Land Rover,2017,Automatique,Sicap foire,18800000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/08ee6c7a2df5b8143ab049c852b3ff2c/-/horizon-files-prod/ed/picture/q2j097wg/f8cf3e1261b92487549ddc1261402bef67963788.jpg
Venant,Ford,2016,Automatique,Liberte 6,16400000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/d3eb37a28089691e4cd8f39f1a3636dc/-eyJvciI6MH0%3D/horizon-files-prod/ed/picture/q8v4x7n0/1a5070954073267f4ca90712a7f8dea42366eb74.jpg
Venant,BMW,2017,Automatique,Sicap Sacré-cœur,19500000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/3c5a5e6328a7c65186fbfd4f431e7aa4/-/horizon-files-prod/ed/picture/q8v4kppz/832e79829a688221f6aa366eca2d7c7ab5fd4c2e.jpg
Venant,Renault,2016,Automatique,Sicap Liberté,6500000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/d978698d50f9dae82d1735f4552f34e8/-/horizon-files-prod/ed/picture/q2j02vqd/b74436385263836d93a7819a604aee194716e38b.jpg
Neuf,Ford,2018,Automatique,Thiès,14000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/91dea97eef5eeb242e0362148e6b02f0/-/horizon-files-prod/ed/picture/qzvpwzxq/9d024e6ef84cef1e1c46be983034fa1d3e247ef6.jpg
Venant,Citroen,2014,Manuelle,Sicap Liberté,3500000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/1f0f552be8bd3e7554427e27ea706256/-/horizon-files-prod/ed/picture/qwep0gwd/1c577b2f1d2ae2cb25ac59a0f3f8e0002b9411d1.jpg
D'occasion,Hyundai,2017,Automatique,Sacré-cœur,4800000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/dbdeb5b37a3c20d6d282af17f9a2c425/-/horizon-files-prod/ed/picture/q56dg8kn/2ab895f2e8435dea8abaf2cde3017f9fa166e707.jpg
D'occasion,Kia,2009,Manuelle,Parcelles Assainies,1900000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/a1602a56005699fd15d4b1a8f0f1f879/-/horizon-files-prod/ed/picture/qzvpwzv6/f59b872579a8ef8c99a1690c594381ab3f55a947.jpg
Venant,Hyundai,2017,Automatique,Sicap Liberté,6400000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/d8f22754e0c6590a2e88a732266a9099/-/horizon-files-prod/ed/picture/q2j0975g/515ad8104dcda491e85499c52338d998f6f9c406.jpg
Venant,Range Rover,2018,Automatique,Sicap Liberté,35000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/b8c44676abaa62dea631773cb8878e12/-/horizon-files-prod/ed/picture/q6xd8nz8/da99f1b4ffb4f235b563cfaceb5960180ea0c4b7.jpg
D'occasion,Ford,2012,Automatique,Avenue Bourguiba,4000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/7302275f8603fda69045b06e6851a1a3/-/horizon-files-prod/ed/picture/q8v4rppn/e0e0a0cea623cceee047ff21a2fe9e91cd855c3b.jpg
D'occasion,Mazda,2016,Automatique,Hann maristes,12500000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/ef3cf8bfa1edb45cbefccd68b8423b28/-/horizon-files-prod/ed/picture/qenvz9pd/242af9202f6e69447b1c54048be838aa16dd2d1a.jpg
Venant,Chevrolet,2017,Automatique,Almadies,4300000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/3cdd95181ff031b54328cc571854f5ba/-/horizon-files-prod/ed/picture/qj4q9ppe/c8f12b94b4f712c2d86c98954614ed483179d6fc.jpg
Venant,Ford,2015,Automatique,Yoff,6000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/49d6c02e08e5995b89c32d597aec9a77/-/horizon-files-prod/ed/picture/q78w4pdj/5a2d5b8ca7b062388a8b10d9cb2e8fe01adb3c48.jpg
D'occasion,Kia,2023,Automatique,Hann Bel-Air,32000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/7641f3e92e5882d32f5d2e7a36ac5686/-/horizon-files-prod/ed/picture/qkr8xdnj/4312d56a49ca9113e2363c6c6d629f712e14265f.png
Neuf,Hyundai,2016,Automatique,Parcelles Assainies,6850000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/44ea4383553378b18f90ea2c15e2228a/-/horizon-files-prod/ed/picture/qv4wvg88/2e49d54a7e6350aaee468633597823edec864484.jpg
Venant,Ford,2017,Automatique,Sacré-cœur,8000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/90e0dbc47561e63a61500bcca0c5d903/-/horizon-files-prod/ed/picture/qngpnk60/911032ab47a04e517112d4dc88348247f92ce7e6.jpg
Venant,Citroen,2017,Manuelle,Yoff,6500000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/e64d136905ab2681f82215af7bcca6bf/-/horizon-files-prod/ed/picture/qwepjd0p/b9338f109ee2ac0f3b26b128fc22be0568719395.jpg
D'occasion,Nissan,2016,Automatique,Colobane,20000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/a00679ccb833cc969399a228fb9424e9/-/horizon-files-prod/ed/picture/q78w4pez/b45c3f440dfc0254fa9109e5ce7f8e66dc714719.jpg
Venant,Kia,2018,Automatique,VDN,9900000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/4f7cf51f1949694379c34da6880a1614/-/horizon-files-prod/ed/picture/qwep0gqm/67f090adbfd539236a76320208fe89a6c0165b8b.jpg
Venant,Ford,2017,Automatique,Biscuiterie,8300000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/d42a0a69202eebb04f242f7d7334763b/-/horizon-files-prod/ed/picture/q44nw0e9/6b9df8454cd0e79cd2501d2215248cf9be64123b.jpg
Venant,Kia,2017,Automatique,Biscuiterie,8500000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/a149afa2ba444fcd0af77dfec48a57aa/-/horizon-files-prod/ed/picture/qgqw7p2n/4dc66f0b001a4b76df5c079f7f235771d4b8f6ff.jpg
D'occasion,Peugeot,2015,Manuelle,Liberte 6,4600000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/c9b7128d4bf088d26ff5b84d1f693dd6/-/horizon-files-prod/ed/picture/q78w4xvx/0f1e19f28ffe4c509899d86f3a8a3608b48ec9a5.jpg
Venant,Hyundai,2016,Automatique,Fenêtre mermoz,7500000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/0127cbf3359154bb062d3dd381fd4bd8/-/horizon-files-prod/ed/picture/qzvpwppq/e3ec1c0b42f049f3e9dae8e055a27138a43f4299.jpg
Venant,Peugeot,2019,Automatique,Sicap foire,17000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/359739ab733e160c3685d6efee831d01/-/horizon-files-prod/ed/picture/qrz8m62x/68f51945678641812c9febabb7914faa483c57e4.jpg
D'occasion,Nissan,2009,Manuelle,Sacré-cœur,3500000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/8488a157f5c694cfb1acd97892f4afdd/-/horizon-files-prod/ed/picture/q78w4pnx/a1151f154f634173a0affa2d4791a45045bc55f1.jpg
Venant,Mercedes-Benz,2020,Automatique,Sicap Liberté,20000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/fc5ef5015731fd1b416a2bee825d041b/-/horizon-files-prod/ed/picture/q44nwrj9/e5083a79a32788c3866e70c3819ba7c68c7a6f91.jpg
Venant,Mercedes-Benz,2018,Automatique,Sicap Liberté,19500000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/79715f359583392d306cc5886eee144e/-/horizon-files-prod/ed/picture/qenvzpnv/945d4b42621ca4c08c5b0b4233917073363e6e64.jpg
Venant,Peugeot,2018,Automatique,Sicap foire,17000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/1be69e14b3637ecdd5cd2f0b98dd2d96/-/horizon-files-prod/ed/picture/q56dqr6x/3659808093790c8e31b1250ee823587de4d0925f.jpg
D'occasion,Toyota,2020,Automatique,Almadies,18000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/b7e36e74476fb98afe2ee9d5f54d43eb/-/horizon-files-prod/ed/picture/qrz8m6qx/e723c9bba21af96f3ddfc80241cfaf38c0f10991.jpg
Neuf,Toyota,2024,Automatique,Ouest foire,105000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/7bc4d6fc3520aef924efb82980a17c29/-/horizon-files-prod/ed/picture/qzvpwrd8/6de36e1ad12ea6d598a209fe4f3c71b130bdd9f7.jpg
D'occasion,Ford,2015,Automatique,Liberte 6,6800000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/4d2037ab5eaf8c4035167e2d5898bf4c/-/horizon-files-prod/ed/picture/q6xd8rkp/2eab2c6e2aa6be8ae549ab14035aa56449a5f708.jpg
D'occasion,BMW,2011,Non spécifié,Almadies,4900000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/947dc7b068926a9722a4bcbc6754a63f/-/horizon-files-prod/ed/picture/q8v4rmqj/3f5741ec5b6ec871c6d945bbb5cd9f0e9a43193e.jpg
Venant,Toyota,2024,Automatique,Cité Damel,110000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/7b11e4d128c4d0a658aae9460e1227dd/-/horizon-files-prod/ed/picture/qde7md9m/df6a75f10f600cf554a1b5f8b3cf46e1317c5e8a.jpg
Venant,Peugeot,2017,Manuelle,Castor,5800000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/dc0b81b5c01e56606913d5f9590c9248/-/horizon-files-prod/ed/picture/q44nwdxv/b4a33a5c137ebf1d9421e5232fd92bf9b796e382.jpg
Neuf,Hyundai,2020,Automatique,Mermoz,14750000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/60ddca6f319fe30b0699be69f7a3fd62/-/horizon-files-prod/ed/picture/qq42xw97/993eecbba3fb429d50a84d0753a3ed34e90435f3.jpg
Venant,Renault,2020,Manuelle,Liberte 6,12300000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/c9bd6df3e34f52d41d2416077dcac431/-/horizon-files-prod/ed/picture/qenvmgn6/8a7a0aebc2e9e41305e09831abbc3362dcd85856.jpg
Venant,Citroen,2020,Manuelle,Liberte 6,8500000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/11e1b0ee7a0ad56bb74134fc1e0b79bb/-/horizon-files-prod/ed/picture/q0g7xm2w/a1527341cbed7b141e1e0449ed02686538adc51d.jpg
D'occasion,BMW,2007,Manuelle,Plateau,7500000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/445b47221c55f81642034a4a9c54d7ed/-/horizon-files-prod/ed/picture/q0g7v8nm/2c6b772438a809594d65d6392717703c2d2465ad.jpg
Neuf,Toyota,2014,Automatique,Cité Damel,90000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/3713c6789aaebdfa597f097f124c1765/-/horizon-files-prod/ed/picture/q9mjxrn6/9825840b47ecd1b16b21baa5c50d13e4f8e50677.jpg
D'occasion,Citroen,2014,Manuelle,Liberte 6,3750000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/2b7ee007e9dce41e78e01870fec2133e/-/horizon-files-prod/ed/picture/q44nwrpv/5c532cec41dcc0648277be738060cd82676f6462.jpg
Neuf,Mazda,2017,Automatique,Liberte 6,15500000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/bb0a77b52443ab95f31c918fb5dccb43/-/horizon-files-prod/ed/picture/qgqw7482/8b4da71941c6f6ec1dff814d8c38213cea45a31a.jpg
Venant,Mazda,2016,Automatique,Sicap Liberté,9800000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/2906ed00718038399a791d72df8dac85/-/horizon-files-prod/ed/picture/qde7md47/9d5201698406d37d47c8fee29d28bd213a6cb31a.jpg
Venant,Jeep,2016,Automatique,Sicap Liberté,8800000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/f570abeaf1f1ddf49e7d277bb7386b1b/-/horizon-files-prod/ed/picture/qwep0n80/2338bd3601acb9339b193d28b4db9c2d8afdf11e.jpg
Neuf,Kia,2017,Automatique,Sud foire,11500000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/22234aa207123b817a5a6e1b45f55234/-/horizon-files-prod/ed/picture/qenvmxr5/d388471dae4a2be740115d862306486e75290ceb.jpg
Neuf,Peugeot,2018,Automatique,Sud foire,13500000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/350f3e8b5c0c0d6a02a43b644e924f85/-/horizon-files-prod/ed/picture/q0g780dk/63457157bfbda0ad2c6b3d000ebfb71b43c23029.jpg
Venant,Kia,2019,Automatique,VDN,10900000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/43ce8d01414003b912508470053dc87b/-/horizon-files-prod/ed/picture/qzvd79jv/9a0605d475112bb2345d45763d039c3fc3ce8acc.jpg
Venant,Volkswagen,2018,Automatique,Dieuppeul,19000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/f67a0bc9a8f5d714ed853a86ea1e35f0/-/horizon-files-prod/ed/picture/qde7mrrj/2277ef0b22ae9254037d0e1d227350a0f4dd77db.jpg
Venant,Jeep,2017,Automatique,Sicap foire,9800000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/ad5b406740ccf973e78fa01c10e149b7/-/horizon-files-prod/ed/picture/q6xd8r9z/442f1f5ec79e258ecf4d39cfae0c296ca15879de.jpg
Venant,Hyundai,2017,Automatique,Rufisque,9800000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/6416e99ff08885c558d812b0cd8a87f3/-/horizon-files-prod/ed/picture/qngp80zk/4eaf111089a46183781e17cc3cd9063076c118a5.jpg
Venant,Hyundai,2017,Automatique,Mbao,11000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/918e73e178a5a79b2164edb0ea54830f/-/horizon-files-prod/ed/picture/qwep0nj0/6b05916312110b2f0e2fb5c3d0340bd25a49f9f6.jpg
D'occasion,Peugeot,2013,Automatique,Nguekhokh,4000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/1264f47eb8c557f42032549c9539bf60/-/horizon-files-prod/ed/picture/qq42xw6n/9867d8347f56ab200d085d12798caecae982550d.jpg
Venant,Peugeot,2016,Automatique,Nord foire,7700000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/9be5740f5ca7bb1a0ff4edb7fce06f63/-/horizon-files-prod/ed/picture/qenvzp79/13722363482a577324200ad7c68ba35061e67684.jpg
Neuf,BMW,2016,Manuelle,Mermoz,18000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/5141d58156e7e518f395c22d287315a5/-/horizon-files-prod/ed/picture/q6xdm0dv/3a2cf9a11dfab0c6eb2c6ee964d3e52ed33881a7.jpg
D'occasion,Ford,2012,Automatique,Mermoz,4500000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/46bf91da5fffd0ab8c651cc1e8b2e7b3/-/horizon-files-prod/ed/picture/qenvmkrx/3e3f328e1d07fe4bbafb238300327a88bc9a30dd.jpg
Venant,Citroen,2016,Manuelle,Sicap foire,6500000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/4bda4e5fbb2348866b5582331cb02db9/-/horizon-files-prod/ed/picture/qngpg4ek/5bc8e0b6e1d370f4ebfba4876b02feb6a0cff76c.jpg
D'occasion,Mitsubishi,2010,Automatique,Guediawaye,3500000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/d11ed06e49e79a4bf24a2c64adeae288/-/horizon-files-prod/ed/picture/qngp80mv/b15ad79642a87b2399817b82ec408334aa6ced0b.jpg
Venant,Mercedes-Benz,2017,Automatique,Parcelles Assainies,17000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/f2aabfa928957725d01f9ca46d5d30b4/-/horizon-files-prod/ed/picture/qwe2qpjk/b903870767d359b81a4a659125cc3396fe3f7688.jpg
Venant,Hyundai,2017,Automatique,Liberte 6,11500000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/8d6a2f0f1aab5018c19985e781d2d347/-/horizon-files-prod/ed/picture/q44n24q8/db003f7c0712e985fcb3cea8a800ca57916973b9.jpg
Neuf,Hyundai,2015,Automatique,Liberte 6,7800000.0,https://i.roamcdn.net/hz/ed/listing-thumb-543w/25a79aba2a23d90cd7ef980022e43b35/-/horizon-files-prod/ed/picture/qrz8kezq/1d8e1984d6c6363922f0e931d8f6d02b0d3a3488.jpg
